version,window_years,start,end,cagr,spy_cagr,beats_spy,max_drawdown
composite_top3_buffer,5,2005-06-09,2010-06-10,0.031090202854652693,0.001387023695232914,True,-0.44556956916099877
composite_top3_buffer,5,2005-07-11,2010-07-12,0.018102568887054193,-0.002865365735635561,True,-0.44556956916099855
composite_top3_buffer,5,2005-08-09,2010-08-10,0.024804455282955162,0.002847222947012007,True,-0.44556956916099943
composite_top3_buffer,5,2005-09-08,2010-09-09,0.011140746677814395,-0.0018128108199423343,True,-0.4455695691609991
composite_top3_buffer,5,2005-10-07,2010-10-08,0.030988193342159187,0.01616131184383729,True,-0.4455695691609991
composite_top3_buffer,5,2005-11-07,2010-11-08,0.03641750019832113,0.021390658296136733,True,-0.44556956916099844
composite_top3_buffer,5,2005-12-07,2010-12-08,0.02889942643023269,0.014995485351804616,True,-0.44556956916099877
composite_top3_buffer,5,2006-01-09,2011-01-07,0.02877674780276762,0.018704953434942384,True,-0.4455695691609983
composite_top3_buffer,5,2006-02-08,2011-02-08,0.046806606861834466,0.0320439611649721,True,-0.4455695691609989
composite_top3_buffer,5,2006-03-10,2011-03-10,0.04137187043491486,0.024830231892762233,True,-0.4455695691609991
composite_top3_buffer,5,2006-04-10,2011-04-08,0.044429783653505917,0.026043513672373564,True,-0.44556956916099855
composite_top3_buffer,5,2006-05-10,2011-05-10,0.03591771172695579,0.025789803466019112,True,-0.4455695691609992
composite_top3_buffer,5,2006-06-09,2011-06-09,0.04559438348132616,0.026693319794844905,True,-0.44556956916099866
composite_top3_buffer,5,2006-07-11,2011-07-11,0.0439362212965575,0.029056125468245098,True,-0.445569569160999
composite_top3_buffer,5,2006-08-09,2011-08-09,0.015724075632115753,0.004506457232866801,True,-0.44556956916099866
composite_top3_buffer,5,2006-09-08,2011-09-08,0.019488530064839082,0.003253511664649933,True,-0.445569569160999
composite_top3_buffer,5,2006-10-09,2011-10-07,0.006598578558587809,-0.009936417265343889,True,-0.445569569160999
composite_top3_buffer,5,2006-11-07,2011-11-07,0.012634615571511132,0.0029854490618579366,True,-0.44556956916099877
composite_top3_buffer,5,2006-12-07,2011-12-07,0.008978352941063417,-0.0015638299835500913,True,-0.44556956916099866
composite_top3_buffer,5,2007-01-10,2012-01-09,0.015956275563570044,0.0016202452404294743,True,-0.44556956916099943
composite_top3_buffer,5,2007-02-09,2012-02-08,0.008948712283835425,0.007022950043487075,True,-0.44556956916099877
composite_top3_buffer,5,2007-03-13,2012-03-09,0.015146076098317307,0.01628040410732523,False,-0.4455695691609993
composite_top3_buffer,5,2007-04-12,2012-04-10,0.007471542043867352,0.009559937282779485,False,-0.4455695691609989
composite_top3_buffer,5,2007-05-11,2012-05-09,0.0024705157592628257,0.0016992377787770074,True,-0.44556956916099943
composite_top3_buffer,5,2007-06-12,2012-06-08,-0.0013948890060010433,-0.004515922709141806,True,-0.44556956916099866
composite_top3_buffer,5,2007-07-12,2012-07-10,-0.0024195262077061352,-0.003693675323756862,True,-0.445569569160999
composite_top3_buffer,5,2007-08-10,2012-08-08,0.014366194134219024,0.014546113518140613,False,-0.4455695691609991
composite_top3_buffer,5,2007-09-11,2012-09-07,0.01434171617995994,0.019497207357211055,False,-0.44556956916099844
composite_top3_buffer,5,2007-10-10,2012-10-08,-0.0033359099696602668,0.007078025270262023,False,-0.44556956916099844
composite_top3_buffer,5,2007-11-08,2012-11-08,-0.007792039129057793,0.007619939245254059,False,-0.4455695691609992
