date,turnover,cost,holdings,leverage,reason
2020-10-30,1.6,0.0008,5,1.0,monthly_rebalance
2020-11-05,0.32377777099609373,0.00016188888549804688,5,0.6762222290039063,vix_resize
2020-11-06,0.044222217135959085,2.2111108567979543e-05,5,0.7204444461398655,vix_resize
2020-11-09,0.06044442918565554,3.0222214592827767e-05,5,0.7808888753255209,vix_resize
2020-11-10,0.019777764214409937,9.888882107204969e-06,5,0.7611111111111111,vix_resize
2020-11-11,0.021111128065321172,1.0555564032660587e-05,5,0.7822222391764323,vix_resize
2020-11-12,0.029999966091580066,1.4999983045790032e-05,5,0.8122222052680121,vix_resize
2020-11-13,0.042222213745117254,2.1111106872558626e-05,5,0.7699999915228949,vix_resize
2020-11-16,0.050000000000000044,2.500000000000002e-05,5,0.819999991522895,vix_resize
2020-11-17,0.014444435967339436,7.222217983669718e-06,5,0.8344444274902344,vix_resize
2020-11-18,0.0057777404785157305,2.8888702392578653e-06,5,0.8286666870117188,vix_resize
2020-11-19,0.025111134847005112,1.2555567423502555e-05,5,0.8035555521647136,vix_resize
2020-11-20,0.016222212049696177,8.111106024848088e-06,5,0.8197777642144097,vix_resize
2020-11-23,0.013111114501953292,6.555557250976646e-06,5,0.8066666497124566,vix_resize
2020-11-24,0.02311113145616342,1.155556572808171e-05,5,0.8297777811686199,vix_resize
2020-11-25,0.022666676839192407,1.1333338419596203e-05,5,0.8524444580078124,vix_resize
2020-11-27,0.008666653103298894,4.333326551649447e-06,5,0.8611111111111112,vix_resize
2020-11-30,1.0424444410536025,0.0005212222205268013,5,0.8702222188313802,monthly_rebalance
2020-12-01,0.006000010172526049,3.0000050862630246e-06,5,0.8762222290039062,vix_resize
2020-12-02,0.004444461398654398,2.222230699327199e-06,5,0.8717777676052517,vix_resize
2020-12-03,0.008888880411783845,4.4444402058919225e-06,5,0.8628888871934679,vix_resize
2020-12-04,0.0024444580078127054,1.2222290039063528e-06,5,0.8604444291856553,vix_resize
2020-12-07,0.010888883802626093,5.444441901313047e-06,5,0.8713333129882813,vix_resize
2020-12-08,0.01133329603407146,5.6666480170357305e-06,5,0.86000001695421,vix_resize
2020-12-09,0.013777754041883888,6.888877020941944e-06,5,0.8737777709960938,vix_resize
2020-12-10,0.03533333672417538,1.766666836208769e-05,5,0.8384444342719184,vix_resize
2020-12-11,0.0055555555555554526,2.7777777777777262e-06,5,0.8328888787163629,vix_resize
2020-12-14,0.01755553351508246,8.77776675754123e-06,5,0.8153333452012804,vix_resize
2020-12-15,0.03133332994249158,1.5666664971245787e-05,5,0.784000015258789,vix_resize
2020-12-16,0.04066666497124574,2.0333332485622872e-05,5,0.8246666802300346,vix_resize
2020-12-17,0.008666653103298755,4.333326551649378e-06,5,0.8333333333333334,vix_resize
2020-12-18,0.012666659884982417,6.333329942491208e-06,5,0.845999993218316,vix_resize
2020-12-21,0.008000013563368158,4.000006781684079e-06,5,0.8540000067816841,vix_resize
2020-12-22,0.0797777811686197,3.9888890584309845e-05,5,0.7742222256130642,vix_resize
2020-12-23,0.020666673448350714,1.0333336724175357e-05,5,0.7948888990614149,vix_resize
2020-12-24,0.020444446139865485,1.0222223069932742e-05,5,0.8153333452012804,vix_resize
2020-12-28,0.03955552842881918,1.977776421440959e-05,5,0.8548888736300998,vix_resize
2020-12-29,0.0037777794731985725,1.8888897365992863e-06,5,0.851111094156901,vix_resize
