signal_date,execution_date,action,code,rank_benefit
2024-09-05,2024-09-06,buy,511010,0.19999999999999996
2024-09-30,2024-10-08,sell,511010,0.8
2024-09-30,2024-10-08,buy,516160,0.8
2024-10-14,2024-10-15,sell,512200,0.6
2024-10-14,2024-10-15,buy,512480,0.6
2024-11-04,2024-11-05,sell,516160,0.15555555555555556
2024-11-04,2024-11-05,buy,512100,0.15555555555555556
2024-11-18,2024-11-19,sell,512480,0.5333333333333333
2024-11-18,2024-11-19,buy,516160,0.5333333333333333
2024-11-25,2024-11-26,sell,512100,0.19999999999999996
2024-11-25,2024-11-26,buy,512980,0.19999999999999996
2024-12-09,2024-12-10,sell,516160,0.2222222222222222
2024-12-09,2024-12-10,buy,511380,0.2222222222222222
2024-12-30,2024-12-31,sell,511380,0.4444444444444444
2024-12-30,2024-12-31,buy,588200,0.4444444444444444
2025-01-07,2025-01-08,sell,512980,0.7111111111111111
2025-01-07,2025-01-08,buy,511260,0.7111111111111111
2025-02-05,2025-02-06,sell,588200,0.2222222222222222
2025-02-05,2025-02-06,buy,511380,0.2222222222222222
2025-02-12,2025-02-13,sell,511260,0.26086956521739135
2025-02-12,2025-02-13,buy,512480,0.26086956521739135
2025-02-26,2025-02-27,sell,511380,0.34782608695652173
2025-02-26,2025-02-27,buy,512980,0.34782608695652173
2025-03-19,2025-03-20,sell,512480,0.3913043478260869
2025-03-19,2025-03-20,buy,512400,0.3913043478260869
2025-04-02,2025-04-03,sell,512980,0.28260869565217395
2025-04-02,2025-04-03,buy,512800,0.28260869565217395
2025-04-10,2025-04-11,sell,512400,0.30434782608695654
2025-04-10,2025-04-11,buy,511010,0.30434782608695654
2025-05-06,2025-05-07,sell,511010,0.6086956521739131
2025-05-06,2025-05-07,buy,512480,0.6086956521739131
2025-05-20,2025-05-21,sell,512800,0.17391304347826086
2025-05-20,2025-05-21,buy,515180,0.17391304347826086
2025-05-27,2025-05-28,sell,512480,0.9782608695652174
2025-05-27,2025-05-28,buy,159992,0.9782608695652174
2025-06-11,2025-06-12,sell,515180,0.5217391304347827
2025-06-11,2025-06-12,buy,512010,0.5217391304347827
2025-06-25,2025-06-26,sell,159992,0.17391304347826086
2025-06-25,2025-06-26,buy,159949,0.17391304347826086
2025-07-02,2025-07-03,sell,512010,0.8043478260869565
2025-07-02,2025-07-03,buy,512660,0.8043478260869565
2025-07-23,2025-07-24,sell,512660,0.30434782608695654
2025-07-23,2025-07-24,buy,159859,0.30434782608695654
2025-08-06,2025-08-07,sell,159949,0.10869565217391308
2025-08-06,2025-08-07,buy,159992,0.10869565217391308
2025-08-20,2025-08-21,sell,159859,0.4130434782608696
2025-08-20,2025-08-21,buy,588200,0.4130434782608696
2025-08-27,2025-08-28,sell,159992,0.7608695652173914
2025-08-27,2025-08-28,buy,159995,0.7608695652173914
2025-09-10,2025-09-11,sell,588200,0.21739130434782605
2025-09-10,2025-09-11,buy,515030,0.21739130434782605
2025-10-09,2025-10-10,sell,515030,0.13043478260869568
2025-10-09,2025-10-10,buy,516160,0.13043478260869568
2025-10-16,2025-10-17,sell,159995,0.32608695652173914
2025-10-16,2025-10-17,buy,518850,0.32608695652173914
2025-11-06,2025-11-07,sell,518850,0.5869565217391304
2025-11-06,2025-11-07,buy,515220,0.5869565217391304
2025-12-04,2025-12-05,sell,516160,0.4347826086956522
