signal_date,execution_date,symbol,reason,top_k,detail,spy_above_ma,category,winner,replaced,challenger_score,incumbent_score,needed,vs,cash,weight
2009-05-29,2009-06-01,IEF,below_ma,,,,,,,,,,,,
2009-05-29,2009-06-01,VEA,category_capped,,,,intl,VWO,,,,,,,
2009-05-29,2009-06-01,,regime_topk,2.0,fixed_topk,False,,,,,,,,,
2009-05-29,2009-06-01,VWO,hysteresis_replace,,,,,,QQQ,0.09487471615093473,-0.0007811185148095812,0.04921888148519042,,,
2009-06-30,2009-07-01,IEF,below_ma,,,,,,,,,,,,
2009-06-30,2009-07-01,SPY,category_capped,,,,us,QQQ,,,,,,,
2009-06-30,2009-07-01,IWM,category_capped,,,,us,QQQ,,,,,,,
2009-06-30,2009-07-01,VEA,category_capped,,,,intl,VWO,,,,,,,
2009-06-30,2009-07-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2009-06-30,2009-07-01,QQQ,hysteresis_replace,,,,,,GLD,0.07708080123835659,-0.0018170210096403183,0.048182978990359684,,,
2009-07-31,2009-08-03,IEF,below_ma,,,,,,,,,,,,
2009-07-31,2009-08-03,SPY,category_capped,,,,us,QQQ,,,,,,,
2009-07-31,2009-08-03,IWM,category_capped,,,,us,QQQ,,,,,,,
2009-07-31,2009-08-03,VEA,category_capped,,,,intl,VWO,,,,,,,
2009-07-31,2009-08-03,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2009-07-31,2009-08-03,GLD,hysteresis_block,,,,,,,0.01918413499017282,0.211130807890869,0.22168734828541245,QQQ,,
2009-08-31,2009-09-01,IEF,below_ma,,,,,,,,,,,,
2009-08-31,2009-09-01,SPY,category_capped,,,,us,QQQ,,,,,,,
2009-08-31,2009-09-01,IWM,category_capped,,,,us,QQQ,,,,,,,
2009-08-31,2009-09-01,VEA,category_capped,,,,intl,VWO,,,,,,,
2009-08-31,2009-09-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2009-08-31,2009-09-01,GLD,hysteresis_block,,,,,,,0.07796229834304375,0.1420481425796512,0.14915054970863378,QQQ,,
2009-09-30,2009-10-01,SPY,category_capped,,,,us,QQQ,,,,,,,
2009-09-30,2009-10-01,IWM,category_capped,,,,us,QQQ,,,,,,,
2009-09-30,2009-10-01,VEA,category_capped,,,,intl,VWO,,,,,,,
2009-09-30,2009-10-01,IEF,category_capped,,,,defensive,GLD,,,,,,,
2009-09-30,2009-10-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2009-09-30,2009-10-01,GLD,hysteresis_block,,,,,,,0.14440869741887705,0.17776855529513175,0.18665698305988834,QQQ,,
2009-10-30,2009-11-02,SPY,category_capped,,,,us,QQQ,,,,,,,
2009-10-30,2009-11-02,IWM,category_capped,,,,us,QQQ,,,,,,,
2009-10-30,2009-11-02,VEA,category_capped,,,,intl,VWO,,,,,,,
2009-10-30,2009-11-02,IEF,category_capped,,,,defensive,GLD,,,,,,,
2009-10-30,2009-11-02,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2009-10-30,2009-11-02,GLD,hysteresis_replace,,,,,,QQQ,0.2143611370758233,0.1969494517524935,0.2067969243401182,,,
2009-11-30,2009-12-01,SPY,category_capped,,,,us,QQQ,,,,,,,
2009-11-30,2009-12-01,IWM,category_capped,,,,us,QQQ,,,,,,,
2009-11-30,2009-12-01,VEA,category_capped,,,,intl,VWO,,,,,,,
2009-11-30,2009-12-01,IEF,category_capped,,,,defensive,GLD,,,,,,,
2009-11-30,2009-12-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2009-11-30,2009-12-01,QQQ,hysteresis_block,,,,,,,0.32064297850946494,0.3369244815042104,0.3537707055794209,GLD,,
2009-12-31,2010-01-04,IEF,below_ma,,,,,,,,,,,,
2009-12-31,2010-01-04,SPY,category_capped,,,,us,QQQ,,,,,,,
2009-12-31,2010-01-04,IWM,category_capped,,,,us,QQQ,,,,,,,
2009-12-31,2010-01-04,VEA,category_capped,,,,intl,VWO,,,,,,,
2009-12-31,2010-01-04,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2009-12-31,2010-01-04,QQQ,hysteresis_replace,,,,,,GLD,0.3163892312328685,0.18584334289232998,0.19513551003694649,,,
2010-01-29,2010-02-01,SPY,category_capped,,,,us,QQQ,,,,,,,
2010-01-29,2010-02-01,IWM,category_capped,,,,us,QQQ,,,,,,,
2010-01-29,2010-02-01,VEA,category_capped,,,,intl,VWO,,,,,,,
2010-01-29,2010-02-01,IEF,category_capped,,,,defensive,GLD,,,,,,,
2010-01-29,2010-02-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2010-01-29,2010-02-01,GLD,hysteresis_block,,,,,,,0.1448621957583318,0.23530656813912745,0.24707189654608383,QQQ,,
2010-02-26,2010-03-01,SPY,category_capped,,,,us,QQQ,,,,,,,
2010-02-26,2010-03-01,IWM,category_capped,,,,us,QQQ,,,,,,,
2010-02-26,2010-03-01,VEA,category_capped,,,,intl,VWO,,,,,,,
2010-02-26,2010-03-01,IEF,category_capped,,,,defensive,GLD,,,,,,,
2010-02-26,2010-03-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2010-02-26,2010-03-01,GLD,hysteresis_block,,,,,,,0.13676523146990904,0.2906481427992855,0.3051805499392498,QQQ,,
2010-03-31,2010-04-01,IEF,below_ma,,,,,,,,,,,,
2010-03-31,2010-04-01,SPY,category_capped,,,,us,IWM,,,,,,,
2010-03-31,2010-04-01,QQQ,category_capped,,,,us,IWM,,,,,,,
2010-03-31,2010-04-01,VEA,category_capped,,,,intl,VWO,,,,,,,
2010-03-31,2010-04-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2010-03-31,2010-04-01,QQQ,incumbent_ineligible,,,,,,,,,,,,
2010-03-31,2010-04-01,IWM,fill_vacancy,,,,,,,,,,,,
2010-03-31,2010-04-01,GLD,hysteresis_block,,,,,,,0.12028989993718744,0.3798952984717805,0.39889006339536953,IWM,,
2010-04-30,2010-05-03,SPY,category_capped,,,,us,IWM,,,,,,,
2010-04-30,2010-05-03,QQQ,category_capped,,,,us,IWM,,,,,,,
2010-04-30,2010-05-03,VEA,category_capped,,,,intl,VWO,,,,,,,
2010-04-30,2010-05-03,IEF,category_capped,,,,defensive,GLD,,,,,,,
2010-04-30,2010-05-03,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2010-04-30,2010-05-03,GLD,hysteresis_block,,,,,,,0.12729710172515524,0.25097829428309587,0.2635272089972507,VWO,,
2010-05-28,2010-06-01,VEA,below_ma,,,,,,,,,,,,
2010-05-28,2010-06-01,VWO,below_ma,,,,,,,,,,,,
2010-05-28,2010-06-01,SPY,category_capped,,,,us,IWM,,,,,,,
2010-05-28,2010-06-01,QQQ,category_capped,,,,us,IWM,,,,,,,
2010-05-28,2010-06-01,IEF,category_capped,,,,defensive,GLD,,,,,,,
2010-05-28,2010-06-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2010-05-28,2010-06-01,VWO,incumbent_ineligible,,,,,,,,,,,,
2010-05-28,2010-06-01,GLD,fill_vacancy,,,,,,,,,,,,
2010-06-30,2010-07-01,SPY,below_ma,,,,,,,,,,,,
2010-06-30,2010-07-01,QQQ,below_ma,,,,,,,,,,,,
2010-06-30,2010-07-01,IWM,below_ma,,,,,,,,,,,,
2010-06-30,2010-07-01,VEA,below_ma,,,,,,,,,,,,
2010-06-30,2010-07-01,VWO,below_ma,,,,,,,,,,,,
2010-06-30,2010-07-01,IEF,category_capped,,,,defensive,GLD,,,,,,,
2010-06-30,2010-07-01,,regime_topk,2.0,fixed_topk,False,,,,,,,,,
2010-06-30,2010-07-01,IWM,incumbent_ineligible,,,,,,,,,,,,
2010-06-30,2010-07-01,,cash_fill,,,,,,,,,,,BIL,0.5
2010-07-30,2010-08-02,SPY,category_capped,,,,us,IWM,,,,,,,
2010-07-30,2010-08-02,QQQ,category_capped,,,,us,IWM,,,,,,,
2010-07-30,2010-08-02,VEA,category_capped,,,,intl,VWO,,,,,,,
2010-07-30,2010-08-02,IEF,category_capped,,,,defensive,GLD,,,,,,,
2010-07-30,2010-08-02,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2010-07-30,2010-08-02,VWO,fill_vacancy,,,,,,,,,,,,
2010-07-30,2010-08-02,IWM,hysteresis_block,,,,,,,0.09856223446243892,0.12583874463036157,0.13213068186187965,VWO,,
2010-08-31,2010-09-01,SPY,below_ma,,,,,,,,,,,,
2010-08-31,2010-09-01,QQQ,below_ma,,,,,,,,,,,,
2010-08-31,2010-09-01,IWM,below_ma,,,,,,,,,,,,
2010-08-31,2010-09-01,VEA,below_ma,,,,,,,,,,,,
2010-08-31,2010-09-01,IEF,category_capped,,,,defensive,GLD,,,,,,,
2010-08-31,2010-09-01,,regime_topk,2.0,fixed_topk,False,,,,,,,,,
2010-09-30,2010-10-01,SPY,category_capped,,,,us,QQQ,,,,,,,
2010-09-30,2010-10-01,IWM,category_capped,,,,us,QQQ,,,,,,,
2010-09-30,2010-10-01,VEA,category_capped,,,,intl,VWO,,,,,,,
2010-09-30,2010-10-01,IEF,category_capped,,,,defensive,GLD,,,,,,,
2010-09-30,2010-10-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2010-09-30,2010-10-01,QQQ,hysteresis_block,,,,,,,0.07038096965590648,0.12685110102246036,0.13319365607358338,VWO,,
2010-10-29,2010-11-01,SPY,category_capped,,,,us,QQQ,,,,,,,
2010-10-29,2010-11-01,IWM,category_capped,,,,us,QQQ,,,,,,,
2010-10-29,2010-11-01,VEA,category_capped,,,,intl,VWO,,,,,,,
2010-10-29,2010-11-01,IEF,category_capped,,,,defensive,GLD,,,,,,,
2010-10-29,2010-11-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2010-10-29,2010-11-01,QQQ,hysteresis_replace,,,,,,GLD,0.20498861671800422,0.18673725103196065,0.1960741135835587,,,
2010-11-30,2010-12-01,SPY,category_capped,,,,us,IWM,,,,,,,
2010-11-30,2010-12-01,QQQ,category_capped,,,,us,IWM,,,,,,,
2010-11-30,2010-12-01,VEA,category_capped,,,,intl,VWO,,,,,,,
2010-11-30,2010-12-01,IEF,category_capped,,,,defensive,GLD,,,,,,,
2010-11-30,2010-12-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2010-11-30,2010-12-01,QQQ,incumbent_ineligible,,,,,,,,,,,,
2010-11-30,2010-12-01,IWM,fill_vacancy,,,,,,,,,,,,
2010-11-30,2010-12-01,GLD,hysteresis_block,,,,,,,0.13617069682465122,0.1773869854031394,0.1862563346732964,VWO,,
2010-12-31,2011-01-03,IEF,below_ma,,,,,,,,,,,,
2010-12-31,2011-01-03,SPY,category_capped,,,,us,IWM,,,,,,,
2010-12-31,2011-01-03,QQQ,category_capped,,,,us,IWM,,,,,,,
2010-12-31,2011-01-03,VEA,category_capped,,,,intl,VWO,,,,,,,
2010-12-31,2011-01-03,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2010-12-31,2011-01-03,GLD,hysteresis_replace,,,,,,VWO,0.23776716273599613,0.17991746584063684,0.1889133391326687,,,
2011-01-31,2011-02-01,IEF,below_ma,,,,,,,,,,,,
2011-01-31,2011-02-01,SPY,category_capped,,,,us,IWM,,,,,,,
2011-01-31,2011-02-01,QQQ,category_capped,,,,us,IWM,,,,,,,
2011-01-31,2011-02-01,VEA,category_capped,,,,intl,VWO,,,,,,,
2011-01-31,2011-02-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2011-01-31,2011-02-01,VWO,hysteresis_replace,,,,,,GLD,0.19031963781852804,0.12854679747660694,0.13497413735043728,,,
2011-02-28,2011-03-01,IEF,below_ma,,,,,,,,,,,,
2011-02-28,2011-03-01,SPY,category_capped,,,,us,IWM,,,,,,,
2011-02-28,2011-03-01,QQQ,category_capped,,,,us,IWM,,,,,,,
2011-02-28,2011-03-01,VWO,category_capped,,,,intl,VEA,,,,,,,
2011-02-28,2011-03-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2011-02-28,2011-03-01,VWO,incumbent_ineligible,,,,,,,,,,,,
2011-02-28,2011-03-01,VEA,fill_vacancy,,,,,,,,,,,,
2011-02-28,2011-03-01,GLD,hysteresis_block,,,,,,,0.1489245466980212,0.1636071860902059,0.17178754539471622,VEA,,
2011-03-31,2011-04-01,IEF,below_ma,,,,,,,,,,,,
2011-03-31,2011-04-01,SPY,category_capped,,,,us,IWM,,,,,,,
2011-03-31,2011-04-01,QQQ,category_capped,,,,us,IWM,,,,,,,
2011-03-31,2011-04-01,VEA,category_capped,,,,intl,VWO,,,,,,,
2011-03-31,2011-04-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2011-03-31,2011-04-01,VEA,incumbent_ineligible,,,,,,,,,,,,
2011-03-31,2011-04-01,GLD,fill_vacancy,,,,,,,,,,,,
2011-03-31,2011-04-01,VWO,hysteresis_block,,,,,,,0.11013347102762143,0.14623853241577317,0.15355045903656184,GLD,,
2011-04-29,2011-05-02,IEF,below_ma,,,,,,,,,,,,
2011-04-29,2011-05-02,SPY,category_capped,,,,us,IWM,,,,,,,
2011-04-29,2011-05-02,QQQ,category_capped,,,,us,IWM,,,,,,,
2011-04-29,2011-05-02,VWO,category_capped,,,,intl,VEA,,,,,,,
2011-04-29,2011-05-02,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2011-04-29,2011-05-02,VEA,hysteresis_block,,,,,,,0.19601329818229893,0.20342836774675951,0.2135997861340975,GLD,,
2011-05-31,2011-06-01,SPY,category_capped,,,,us,IWM,,,,,,,
2011-05-31,2011-06-01,QQQ,category_capped,,,,us,IWM,,,,,,,
2011-05-31,2011-06-01,VWO,category_capped,,,,intl,VEA,,,,,,,
2011-05-31,2011-06-01,IEF,category_capped,,,,defensive,GLD,,,,,,,
2011-05-31,2011-06-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2011-05-31,2011-06-01,VEA,hysteresis_replace,,,,,,GLD,0.17083736718783107,0.15073116220619376,0.15826772031650346,,,
2011-06-30,2011-07-01,SPY,category_capped,,,,us,IWM,,,,,,,
2011-06-30,2011-07-01,QQQ,category_capped,,,,us,IWM,,,,,,,
2011-06-30,2011-07-01,VWO,category_capped,,,,intl,VEA,,,,,,,
2011-06-30,2011-07-01,IEF,category_capped,,,,defensive,GLD,,,,,,,
2011-06-30,2011-07-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2011-06-30,2011-07-01,GLD,hysteresis_block,,,,,,,0.1544681017017061,0.15289108868193677,0.1605356431160336,VEA,,
2011-07-29,2011-08-01,SPY,category_capped,,,,us,QQQ,,,,,,,
2011-07-29,2011-08-01,IWM,category_capped,,,,us,QQQ,,,,,,,
2011-07-29,2011-08-01,VEA,category_capped,,,,intl,VWO,,,,,,,
2011-07-29,2011-08-01,IEF,category_capped,,,,defensive,GLD,,,,,,,
2011-07-29,2011-08-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2011-07-29,2011-08-01,IWM,incumbent_ineligible,,,,,,,,,,,,
2011-07-29,2011-08-01,VEA,incumbent_ineligible,,,,,,,,,,,,
2011-07-29,2011-08-01,GLD,fill_vacancy,,,,,,,,,,,,
2011-07-29,2011-08-01,QQQ,fill_vacancy,,,,,,,,,,,,
2011-07-29,2011-08-01,VWO,hysteresis_block,,,,,,,0.09434015196727569,0.11508303632299417,0.12083718813914389,QQQ,,
2011-08-31,2011-09-01,SPY,below_ma,,,,,,,,,,,,
2011-08-31,2011-09-01,QQQ,below_ma,,,,,,,,,,,,
2011-08-31,2011-09-01,IWM,below_ma,,,,,,,,,,,,
2011-08-31,2011-09-01,VEA,below_ma,,,,,,,,,,,,
2011-08-31,2011-09-01,VWO,below_ma,,,,,,,,,,,,
2011-08-31,2011-09-01,IEF,category_capped,,,,defensive,GLD,,,,,,,
2011-08-31,2011-09-01,,regime_topk,2.0,fixed_topk,False,,,,,,,,,
2011-08-31,2011-09-01,QQQ,incumbent_ineligible,,,,,,,,,,,,
2011-08-31,2011-09-01,,cash_fill,,,,,,,,,,,BIL,0.5
2011-09-30,2011-10-03,SPY,below_ma,,,,,,,,,,,,
2011-09-30,2011-10-03,QQQ,below_ma,,,,,,,,,,,,
2011-09-30,2011-10-03,IWM,below_ma,,,,,,,,,,,,
2011-09-30,2011-10-03,VEA,below_ma,,,,,,,,,,,,
2011-09-30,2011-10-03,VWO,below_ma,,,,,,,,,,,,
2011-09-30,2011-10-03,IEF,category_capped,,,,defensive,GLD,,,,,,,
2011-09-30,2011-10-03,,regime_topk,2.0,fixed_topk,False,,,,,,,,,
2011-09-30,2011-10-03,,cash_fill,,,,,,,,,,,BIL,0.5
2011-10-31,2011-11-01,SPY,below_ma,,,,,,,,,,,,
2011-10-31,2011-11-01,IWM,below_ma,,,,,,,,,,,,
2011-10-31,2011-11-01,VEA,below_ma,,,,,,,,,,,,
2011-10-31,2011-11-01,VWO,below_ma,,,,,,,,,,,,
2011-10-31,2011-11-01,IEF,category_capped,,,,defensive,GLD,,,,,,,
2011-10-31,2011-11-01,,regime_topk,2.0,fixed_topk,False,,,,,,,,,
2011-10-31,2011-11-01,QQQ,fill_vacancy,,,,,,,,,,,,
2011-11-30,2011-12-01,SPY,below_ma,,,,,,,,,,,,
2011-11-30,2011-12-01,QQQ,below_ma,,,,,,,,,,,,
2011-11-30,2011-12-01,IWM,below_ma,,,,,,,,,,,,
2011-11-30,2011-12-01,VEA,below_ma,,,,,,,,,,,,
2011-11-30,2011-12-01,VWO,below_ma,,,,,,,,,,,,
2011-11-30,2011-12-01,IEF,category_capped,,,,defensive,GLD,,,,,,,
2011-11-30,2011-12-01,,regime_topk,2.0,fixed_topk,False,,,,,,,,,
2011-11-30,2011-12-01,QQQ,incumbent_ineligible,,,,,,,,,,,,
2011-11-30,2011-12-01,,cash_fill,,,,,,,,,,,BIL,0.5
2011-12-30,2012-01-03,SPY,below_ma,,,,,,,,,,,,
2011-12-30,2012-01-03,QQQ,below_ma,,,,,,,,,,,,
2011-12-30,2012-01-03,IWM,below_ma,,,,,,,,,,,,
2011-12-30,2012-01-03,VEA,below_ma,,,,,,,,,,,,
2011-12-30,2012-01-03,VWO,below_ma,,,,,,,,,,,,
2011-12-30,2012-01-03,GLD,below_ma,,,,,,,,,,,,
2011-12-30,2012-01-03,,regime_topk,2.0,fixed_topk,False,,,,,,,,,
2011-12-30,2012-01-03,GLD,incumbent_ineligible,,,,,,,,,,,,
2011-12-30,2012-01-03,IEF,fill_vacancy,,,,,,,,,,,,
2011-12-30,2012-01-03,,cash_fill,,,,,,,,,,,BIL,0.5
2012-01-31,2012-02-01,VEA,below_ma,,,,,,,,,,,,
2012-01-31,2012-02-01,VWO,below_ma,,,,,,,,,,,,
2012-01-31,2012-02-01,SPY,category_capped,,,,us,QQQ,,,,,,,
2012-01-31,2012-02-01,IWM,category_capped,,,,us,QQQ,,,,,,,
2012-01-31,2012-02-01,GLD,category_capped,,,,defensive,IEF,,,,,,,
2012-01-31,2012-02-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2012-01-31,2012-02-01,QQQ,fill_vacancy,,,,,,,,,,,,
2012-02-29,2012-03-01,SPY,category_capped,,,,us,QQQ,,,,,,,
2012-02-29,2012-03-01,IWM,category_capped,,,,us,QQQ,,,,,,,
2012-02-29,2012-03-01,VEA,category_capped,,,,intl,VWO,,,,,,,
2012-02-29,2012-03-01,IEF,category_capped,,,,defensive,GLD,,,,,,,
2012-02-29,2012-03-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2012-02-29,2012-03-01,IEF,incumbent_ineligible,,,,,,,,,,,,
2012-02-29,2012-03-01,VWO,fill_vacancy,,,,,,,,,,,,
2012-02-29,2012-03-01,GLD,hysteresis_block,,,,,,,0.10102824889312294,0.15902212165334578,0.16697322773601309,VWO,,
2012-03-30,2012-04-02,GLD,below_ma,,,,,,,,,,,,
2012-03-30,2012-04-02,SPY,category_capped,,,,us,QQQ,,,,,,,
2012-03-30,2012-04-02,IWM,category_capped,,,,us,QQQ,,,,,,,
2012-03-30,2012-04-02,VWO,category_capped,,,,intl,VEA,,,,,,,
2012-03-30,2012-04-02,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2012-03-30,2012-04-02,VWO,incumbent_ineligible,,,,,,,,,,,,
2012-03-30,2012-04-02,IEF,fill_vacancy,,,,,,,,,,,,
2012-03-30,2012-04-02,VEA,hysteresis_block,,,,,,,0.016508519929365657,0.06004471562826779,0.06304695140968118,IEF,,
2012-04-30,2012-05-01,GLD,below_ma,,,,,,,,,,,,
2012-04-30,2012-05-01,SPY,category_capped,,,,us,QQQ,,,,,,,
2012-04-30,2012-05-01,IWM,category_capped,,,,us,QQQ,,,,,,,
2012-04-30,2012-05-01,VEA,category_capped,,,,intl,VWO,,,,,,,
2012-04-30,2012-05-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2012-04-30,2012-05-01,VWO,hysteresis_block,,,,,,,-0.015035021836905846,0.07462385560101495,0.0783550483810657,IEF,,
2012-05-31,2012-06-01,VEA,below_ma,,,,,,,,,,,,
2012-05-31,2012-06-01,VWO,below_ma,,,,,,,,,,,,
2012-05-31,2012-06-01,GLD,below_ma,,,,,,,,,,,,
2012-05-31,2012-06-01,SPY,category_capped,,,,us,QQQ,,,,,,,
2012-05-31,2012-06-01,IWM,category_capped,,,,us,QQQ,,,,,,,
2012-05-31,2012-06-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2012-06-29,2012-07-02,VEA,below_ma,,,,,,,,,,,,
2012-06-29,2012-07-02,VWO,below_ma,,,,,,,,,,,,
2012-06-29,2012-07-02,GLD,below_ma,,,,,,,,,,,,
2012-06-29,2012-07-02,SPY,category_capped,,,,us,QQQ,,,,,,,
2012-06-29,2012-07-02,IWM,category_capped,,,,us,QQQ,,,,,,,
2012-06-29,2012-07-02,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2012-07-31,2012-08-01,VEA,below_ma,,,,,,,,,,,,
2012-07-31,2012-08-01,VWO,below_ma,,,,,,,,,,,,
2012-07-31,2012-08-01,GLD,below_ma,,,,,,,,,,,,
2012-07-31,2012-08-01,SPY,category_capped,,,,us,QQQ,,,,,,,
2012-07-31,2012-08-01,IWM,category_capped,,,,us,QQQ,,,,,,,
2012-07-31,2012-08-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2012-08-31,2012-09-04,VWO,below_ma,,,,,,,,,,,,
2012-08-31,2012-09-04,SPY,category_capped,,,,us,QQQ,,,,,,,
2012-08-31,2012-09-04,IWM,category_capped,,,,us,QQQ,,,,,,,
2012-08-31,2012-09-04,GLD,category_capped,,,,defensive,IEF,,,,,,,
2012-08-31,2012-09-04,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2012-08-31,2012-09-04,VEA,hysteresis_block,,,,,,,-0.02539158517053788,0.07051674089825673,0.07404257794316957,IEF,,
2012-09-28,2012-10-01,SPY,category_capped,,,,us,IWM,,,,,,,
2012-09-28,2012-10-01,QQQ,category_capped,,,,us,IWM,,,,,,,
2012-09-28,2012-10-01,VEA,category_capped,,,,intl,VWO,,,,,,,
2012-09-28,2012-10-01,IEF,category_capped,,,,defensive,GLD,,,,,,,
2012-09-28,2012-10-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2012-09-28,2012-10-01,QQQ,incumbent_ineligible,,,,,,,,,,,,
2012-09-28,2012-10-01,IEF,incumbent_ineligible,,,,,,,,,,,,
2012-09-28,2012-10-01,IWM,fill_vacancy,,,,,,,,,,,,
2012-09-28,2012-10-01,VWO,fill_vacancy,,,,,,,,,,,,
2012-09-28,2012-10-01,GLD,hysteresis_block,,,,,,,0.07210090773272704,0.07829521989479567,0.08220998088953546,VWO,,
2012-10-31,2012-11-01,QQQ,below_ma,,,,,,,,,,,,
2012-10-31,2012-11-01,IWM,category_capped,,,,us,SPY,,,,,,,
2012-10-31,2012-11-01,VWO,category_capped,,,,intl,VEA,,,,,,,
2012-10-31,2012-11-01,IEF,category_capped,,,,defensive,GLD,,,,,,,
2012-10-31,2012-11-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2012-10-31,2012-11-01,IWM,incumbent_ineligible,,,,,,,,,,,,
2012-10-31,2012-11-01,VWO,incumbent_ineligible,,,,,,,,,,,,
2012-10-31,2012-11-01,VEA,fill_vacancy,,,,,,,,,,,,
2012-10-31,2012-11-01,SPY,fill_vacancy,,,,,,,,,,,,
2012-10-31,2012-11-01,GLD,hysteresis_block,,,,,,,0.05897091522911748,0.11205877255999681,0.11766171118799666,SPY,,
2012-11-30,2012-12-03,QQQ,category_capped,,,,us,SPY,,,,,,,
2012-11-30,2012-12-03,IWM,category_capped,,,,us,SPY,,,,,,,
2012-11-30,2012-12-03,VWO,category_capped,,,,intl,VEA,,,,,,,
2012-11-30,2012-12-03,GLD,category_capped,,,,defensive,IEF,,,,,,,
2012-11-30,2012-12-03,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2012-11-30,2012-12-03,IEF,hysteresis_block,,,,,,,0.035997547630105056,0.09467409409977723,0.09940779880476609,SPY,,
2012-12-31,2013-01-02,QQQ,below_ma,,,,,,,,,,,,
2012-12-31,2013-01-02,SPY,category_capped,,,,us,IWM,,,,,,,
2012-12-31,2013-01-02,VWO,category_capped,,,,intl,VEA,,,,,,,
2012-12-31,2013-01-02,IEF,category_capped,,,,defensive,GLD,,,,,,,
2012-12-31,2013-01-02,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2012-12-31,2013-01-02,SPY,incumbent_ineligible,,,,,,,,,,,,
2012-12-31,2013-01-02,IWM,fill_vacancy,,,,,,,,,,,,
2012-12-31,2013-01-02,GLD,hysteresis_block,,,,,,,0.04759909661711563,0.12066455440242155,0.12669778212254262,IWM,,
2013-01-31,2013-02-01,GLD,below_ma,,,,,,,,,,,,
2013-01-31,2013-02-01,IEF,below_ma,,,,,,,,,,,,
2013-01-31,2013-02-01,SPY,category_capped,,,,us,IWM,,,,,,,
2013-01-31,2013-02-01,QQQ,category_capped,,,,us,IWM,,,,,,,
2013-01-31,2013-02-01,VWO,category_capped,,,,intl,VEA,,,,,,,
2013-01-31,2013-02-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2013-02-28,2013-03-01,GLD,below_ma,,,,,,,,,,,,
2013-02-28,2013-03-01,IEF,below_ma,,,,,,,,,,,,
2013-02-28,2013-03-01,SPY,category_capped,,,,us,IWM,,,,,,,
2013-02-28,2013-03-01,QQQ,category_capped,,,,us,IWM,,,,,,,
2013-02-28,2013-03-01,VWO,category_capped,,,,intl,VEA,,,,,,,
2013-02-28,2013-03-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2013-03-28,2013-04-01,GLD,below_ma,,,,,,,,,,,,
2013-03-28,2013-04-01,SPY,category_capped,,,,us,IWM,,,,,,,
2013-03-28,2013-04-01,QQQ,category_capped,,,,us,IWM,,,,,,,
2013-03-28,2013-04-01,VWO,category_capped,,,,intl,VEA,,,,,,,
2013-03-28,2013-04-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2013-03-28,2013-04-01,IEF,hysteresis_block,,,,,,,0.023718575447421397,0.11043035067379145,0.11595186820748103,VEA,,
2013-04-30,2013-05-01,GLD,below_ma,,,,,,,,,,,,
2013-04-30,2013-05-01,SPY,category_capped,,,,us,IWM,,,,,,,
2013-04-30,2013-05-01,QQQ,category_capped,,,,us,IWM,,,,,,,
2013-04-30,2013-05-01,VWO,category_capped,,,,intl,VEA,,,,,,,
2013-04-30,2013-05-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
