asof,portfolio_id,event,side,symbol,shares,price,notional,commission,spread_bps_cost,theoretical_weight,theoretical_shares,nav,cash,theoretical_weights,final_weights
2016-06-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 713.5750834701405, 'IEF': 970.8377547454239}",,,,,,,210751.57411096495,0.021379055560430515,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.39999314430617766, 'SPY': 0.6000067542518489}"
2016-07-01,traditional_60_40_ief,FILL,SELL,IEF,-14.602374273505461,89.68393344900186,1309.5983625424806,1.0,0.6547991812712403,0.4,956.2353804719185,,,,
2016-07-01,traditional_60_40_ief,PARTIAL_FILL,BUY,SPY,7.320617135770328,178.4378526432485,1306.2752017302257,1.0,0.6531376008651129,0.6,720.914444049739,,,,
2016-07-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 720.8957006059109, 'IEF': 956.2353804719185}",,,,,,,214394.0676227791,0.036603085678734715,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.40000617169461605, 'SPY': 0.5999936575773125}"
2016-08-01,traditional_60_40_ief,FILL,SELL,SPY,-11.658821984760039,185.00531169925665,2156.943995336677,1.0,1.0784719976683383,0.6,709.2368786211508,,,,
2016-08-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,24.127275647420564,89.22288487667925,2152.7051374777116,1.0,1.0763525687388558,0.4,980.410575001928,,,,
2016-08-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 709.2368786211508, 'IEF': 980.362656119339}",,,,,,,218683.49483862336,0.1206363782371227,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.3999880487957264, 'SPY': 0.6000113995559733}"
2016-09-01,traditional_60_40_ief,FILL,SELL,SPY,-2.9565291002795675,185.15861927743916,547.4268460613342,1.0,0.27371342303066715,0.6,706.2803495208713,,,,
2016-09-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,6.166888401115893,88.37040885177171,544.9704493498602,1.0,0.27248522467493014,0.4,986.558706240121,,,,
2016-09-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 706.2803495208713, 'IEF': 986.5295445204549}",,,,,,,217953.9443681384,0.03083444200547092,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.3999928491607016, 'SPY': 0.6000070093670158}"
2016-10-03,traditional_60_40_ief,FILL,SELL,IEF,-3.9804631460139035,88.78315062300423,353.39805904186966,1.0,0.17669902952093483,0.4,982.549081374441,,,,
2016-10-03,traditional_60_40_ief,PARTIAL_FILL,BUY,SPY,1.9000537405832054,184.76696374787355,351.06716060534865,1.0,0.17553358030267432,0.6,708.1931854863209,,,,
2016-10-03,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 708.1804032614544, 'IEF': 982.549081374441}",,,,,,,218082.15548279375,0.009500268702879566,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.40000431439721357, 'SPY': 0.5999956420399893}"
2016-11-01,traditional_60_40_ief,FILL,SELL,SPY,-1.1791723010295527,182.2927891440418,214.95460763607483,1.0,0.10747730381803743,0.6,707.0012309604249,,,,
2016-11-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,2.4388718403932743,87.22806327283237,212.73806720815367,1.0,0.10636903360407682,0.4,985.0134729915333,,,,
2016-11-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 707.0012309604249, 'IEF': 984.9879532148343}",,,,,,,214799.83002040716,0.012194359201942007,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.39999375929598496, 'SPY': 0.6000061839332104}"
2016-12-01,traditional_60_40_ief,FILL,SELL,SPY,-22.002856752501202,188.97051707232507,4157.891217588452,1.0,2.0789456087942257,0.6,684.9983742079237,,,,
2016-12-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,49.78397312867313,83.39028678656963,4151.499796574929,1.0,2.0757498982874645,0.4,1034.8487172458954,,,,
2016-12-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 684.9983742079237, 'IEF': 1034.7719263435074}",,,,,,,215734.6735841152,0.24891986564307444,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.39998172877310634, 'SPY': 0.6000171174027934}"
2017-01-03,traditional_60_40_ief,FILL,SELL,SPY,-7.107677645388776,193.79591197608372,1377.4388713201413,1.0,0.6887194356600707,0.6,677.8906965625349,,,,
2017-01-03,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,16.495928593697656,83.30719119950012,1374.2294773684719,1.0,0.6871147386842359,0.4,1051.309367725807,,,,
2017-01-03,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 677.8906965625349, 'IEF': 1051.2678549372051}",,,,,,,218950.70043322415,0.08247964296833743,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.3999903723525735, 'SPY': 0.6000092509432516}"
2017-02-01,traditional_60_40_ief,FILL,SELL,SPY,-2.0307977876213954,195.94022927055596,397.91498410867405,1.0,0.19895749205433705,0.6,675.8598987749135,,,,
2017-02-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,4.73170553690671,83.6013687066642,395.5770592023024,1.0,0.19778852960115118,0.4,1056.0285122076393,,,,
2017-02-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 675.8598987749135, 'IEF': 1055.9995604741118}",,,,,,,220711.17578853056,0.023658527684517594,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.39999337728986567, 'SPY': 0.6000065155178836}"
2017-03-01,traditional_60_40_ief,FILL,SELL,SPY,-11.597449536219074,205.29238065049762,2380.8680247644234,1.0,1.1904340123822117,0.6,664.2624492386944,,,,
2017-03-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,28.345366559344274,83.8363240709318,2376.3713367785394,1.0,1.1881856683892695,0.4,1084.3988457442736,,,,
2017-03-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 664.2624492386944, 'IEF': 1084.344927033456}",,,,,,,227275.65401522245,0.14172683279639386,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.399987817002867, 'SPY': 0.6000115594070989}"
2017-04-03,traditional_60_40_ief,FILL,SELL,IEF,-10.405963549867238,84.64431406331465,880.8056468463672,1.0,0.4404028234231836,0.4,1073.9389634835889,,,,
2017-04-03,traditional_60_40_ief,PARTIAL_FILL,BUY,SPY,4.30530072292952,203.94543323424176,878.0464211415551,1.0,0.43902321057077753,0.6,668.5819741219378,,,,
2017-04-03,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 668.5677499616239, 'IEF': 1073.9389634835889}",,,,,,,227254.1878488047,0.021526503614495596,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.4000050682032508, 'SPY': 0.5999948370724064}"
2017-05-01,traditional_60_40_ief,FILL,SELL,SPY,-0.9188557126193473,206.43630981445312,189.6851825650677,1.0,0.09484259128253383,0.6,667.6488942490046,,,,
2017-05-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,2.196099476107672,85.38189387766101,187.50713241381223,1.0,0.09375356620690611,0.4,1076.1608245884795,,,,
2017-05-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 667.6488942490046, 'IEF': 1076.1350629596966}",,,,,,,229709.4347046168,0.01098049738050122,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.3999942355950962, 'SPY': 0.6000057166032217}"
2017-06-01,traditional_60_40_ief,FILL,SELL,SPY,-1.695776583164843,209.28192375663733,354.89538558619563,1.0,0.1774476927930978,0.6,665.9531176658397,,,,
2017-06-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,4.098674775578266,86.01125442740184,352.5321589374364,1.0,0.1762660794687182,0.4,1080.2613411827765,,,,
2017-06-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 665.9531176658397, 'IEF': 1080.2337377352749}",,,,,,,232284.22894762308,0.020493373877854992,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.3999938320322317, 'SPY': 0.6000060797423473}"
2017-07-03,traditional_60_40_ief,FILL,SELL,SPY,-3.1101215876560673,211.09345208932288,656.5263023558449,1.0,0.3282631511779225,0.6,662.8429960781837,,,,
2017-07-03,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,7.625556259201648,85.74502053790822,653.8534780582199,1.0,0.32692673902910996,0.4,1087.8907047709226,,,,
2017-07-03,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 662.8429960781837, 'IEF': 1087.8592939944765}",,,,,,,233200.37186906533,0.03812778129588423,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.3999930049780696, 'SPY': 0.6000068315239865}"
2017-08-01,traditional_60_40_ief,FILL,SELL,SPY,-4.3405821796958435,215.07402396682556,933.5464757458798,1.0,0.4667732378729399,0.6,658.5024138984878,,,,
2017-08-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,10.829204012789694,85.93414474209084,930.5983850767004,1.0,0.4652991925383502,0.4,1098.7232480878008,,,,
2017-08-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 658.5024138984878, 'IEF': 1098.6884980072662}",,,,,,,236041.6745092627,0.05414602006385394,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.3999923175029068, 'SPY': 0.6000074531053123}"
2017-09-01,traditional_60_40_ief,FILL,SELL,IEF,-8.538102882074327,87.22639181628675,744.7479073595823,1.0,0.37237395367979115,0.4,1090.1503951251918,,,,
2017-09-01,traditional_60_40_ief,PARTIAL_FILL,BUY,SPY,3.4437662212652045,215.4738133189262,742.0414398749226,1.0,0.37102071993746133,0.6,661.9589919480778,,,,
2017-09-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 661.946180119753, 'IEF': 1090.1503951251918}",,,,,,,237721.97036500086,0.01721883110633371,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.40000461613988714, 'SPY': 0.5999953114274678}"
2017-10-02,traditional_60_40_ief,FILL,SELL,SPY,-8.364813732194648,219.66131981077575,1837.4260243851772,1.0,0.9187130121925886,0.6,653.5813663875583,,,,
2017-10-02,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,21.292381033000897,86.11067568246017,1833.5013176401064,1.0,0.9167506588200532,0.4,1111.48855358991,,,,
2017-10-02,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 653.5813663875583, 'IEF': 1111.4427761581928}",,,,,,,239273.74044369772,0.10646190516467868,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.3999899372989978, 'SPY': 0.6000096177633131}"
2017-11-01,traditional_60_40_ief,FILL,SELL,SPY,-7.451136186993608,225.38240065372474,1679.3549614224603,1.0,0.8396774807112303,0.6,646.1302302005647,,,,
2017-11-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,19.521340176378104,85.83869144525772,1675.686295998033,1.0,0.8378431479990166,0.4,1131.008095655155,,,,
2017-11-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 646.1302302005647, 'IEF': 1130.964116334571}",,,,,,,242706.95984194975,0.0976067008816699,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.3999905065801178, 'SPY': 0.6000090912612422}"
2017-12-01,traditional_60_40_ief,FILL,SELL,SPY,-6.711557668941737,231.25193135757561,1552.0606733605248,1.0,0.7760303366802623,0.6,639.418672531623,,,,
2017-12-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,18.050040464319792,85.7902642220162,1548.517740652079,1.0,0.7742588703260395,0.4,1149.0565921433013,,,,
2017-12-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 639.418672531623, 'IEF': 1149.0141567988908}",,,,,,,246441.1213258513,0.09025020232115821,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.399990990043729, 'SPY': 0.6000086437422162}"
2018-01-02,traditional_60_40_ief,FILL,SELL,SPY,-4.462275279935511,235.13779463458457,1049.2495683764596,1.0,0.5246247841882298,0.6,634.9563972516875,,,,
2018-01-02,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,12.206206889616206,85.71303572828613,1046.2310472365261,1.0,0.5231155236182631,0.4,1161.2566332164247,,,,
2018-01-02,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 634.9563972516875, 'IEF': 1161.220363688507}",,,,,,,248834.03049116384,0.06103103444797853,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.3999924058810791, 'SPY': 0.6000073488508829}"
2018-02-01,traditional_60_40_ief,FILL,SELL,SPY,-16.94816506828738,246.75248249293085,4182.0018042998845,1.0,2.0910009021499425,0.6,618.0082321834001,,,,
2018-02-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,49.741150868769395,83.94729993358584,4175.635311022328,1.0,2.087817655511164,0.4,1211.038080740073,,,,
2018-02-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 618.0082321834001, 'IEF': 1210.9615145572764}",,,,,,,254152.26366864497,0.24870575434306375,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.39998443454002014, 'SPY': 0.6000145868900834}"
2018-03-01,traditional_60_40_ief,FILL,SELL,IEF,-19.571666124447574,83.31156779058443,1630.546189101599,1.0,0.8152730945507995,0.4,1191.3898484328288,,,,
2018-03-01,traditional_60_40_ief,PARTIAL_FILL,BUY,SPY,6.828885108585117,238.2719705350681,1627.1319113801585,1.0,0.8135659556900793,0.6,624.852490411482,,,,
2018-03-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 624.8371172919852, 'IEF': 1191.3898484328288}",,,,,,,248137.76146776404,0.0341444255427632,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.4000058497167522, 'SPY': 0.5999940126805495}"
2018-04-02,traditional_60_40_ief,FILL,SELL,IEF,-27.01190218869874,84.09028777480154,2271.4386283924687,1.0,1.1357193141962343,0.4,1164.37794624413,,,,
2018-04-02,traditional_60_40_ief,PARTIAL_FILL,BUY,SPY,9.796842447608627,231.41685743848606,2267.1544920455544,1.0,1.1335772460227773,0.6,634.6526199220034,,,,
2018-04-02,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 634.6339597395938, 'IEF': 1164.37794624413}",,,,,,,244777.922149193,0.048984212237883185,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.40000697660397266, 'SPY': 0.5999928232790731}"
2018-05-01,traditional_60_40_ief,FILL,SELL,SPY,-4.327066168793067,232.5803102933891,1006.3903921979179,1.0,0.503195196098959,0.6,630.3068935708008,,,,
2018-05-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,12.078657783166497,83.06999990289177,1003.3741008747038,1.0,0.5016870504373518,0.4,1176.4935039374811,,,,
2018-05-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 630.3068935708008, 'IEF': 1176.4566040272966}",,,,,,,244325.28326235182,0.060393288915634,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.39999237359878625, 'SPY': 0.6000073792172624}"
2018-06-01,traditional_60_40_ief,FILL,SELL,SPY,-6.585600535607682,240.10764786706392,1581.253054396837,1.0,0.7906265271984184,0.6,623.7212930351931,,,,
2018-06-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,18.889131926714,83.52101948580705,1577.63955572106,1.0,0.78881977786053,0.4,1195.3897235871514,,,,
2018-06-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 623.7212930351931, 'IEF': 1195.3457359540107}",,,,,,,249596.84154583485,0.09444565963349305,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.39999101706003665, 'SPY': 0.6000086045471158}"
2018-07-02,traditional_60_40_ief,FILL,SELL,IEF,-9.7026104453289,84.14436371811189,816.4199823269066,1.0,0.4082099911634533,0.4,1185.6431255086818,,,,
2018-07-02,traditional_60_40_ief,PARTIAL_FILL,BUY,SPY,3.409975669683558,238.6182207068534,813.6823269535515,1.0,0.4068411634767758,0.6,627.1431374591764,,,,
2018-07-02,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 627.1312687048767, 'IEF': 1185.6431255086818}",,,,,,,249410.15093054908,0.017049878348416314,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.40000451473389387, 'SPY': 0.5999954169053026}"
2018-08-01,traditional_60_40_ief,FILL,SELL,SPY,-12.983383121976544,249.287134071185,3236.5903690257273,1.0,1.6182951845128637,0.6,614.1478855829001,,,,
2018-08-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,38.763991334689486,83.35518615737558,3231.1797139059363,1.0,1.615589856952968,0.4,1224.4722322278878,,,,
2018-08-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 614.1478855829001, 'IEF': 1224.4071168433713}",,,,,,,255160.04326969065,0.19381995667299634,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.39998693309916866, 'SPY': 0.6000123072993114}"
2018-09-04,traditional_60_40_ief,FILL,SELL,SPY,-4.188715930817807,256.61799092686505,1074.899866729819,1.0,0.5374499333649095,0.6,609.9591696520823,,,,
2018-09-04,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,12.708786640153974,84.34768359992765,1071.956714462695,1.0,0.5359783572313473,0.4,1237.153094454159,,,,
2018-09-04,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 609.9591696520823, 'IEF': 1237.1159034835252}",,,,,,,260874.42101093644,0.06354393320066265,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.39999268766596524, 'SPY': 0.6000070687534914}"
2018-10-01,traditional_60_40_ief,FILL,SELL,SPY,-5.88398305791884,259.7985762633335,1528.6504212048899,1.0,0.7643252106024448,0.6,604.0751865941635,,,,
2018-10-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,18.300518134119567,83.33619727949952,1525.0955895420466,1.0,0.7625477947710233,0.4,1255.459840632601,,,,
2018-10-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 604.0751865941635, 'IEF': 1255.4164216176448}",,,,,,,261559.59551561324,0.09150259067041588,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.39999155975757816, 'SPY': 0.6000080904078441}"
2018-11-01,traditional_60_40_ief,FILL,SELL,IEF,-51.093359204695616,83.12610840778208,4247.192116167278,1.0,2.1235960580836393,0.4,1204.3230624129492,,,,
2018-11-01,traditional_60_40_ief,PARTIAL_FILL,BUY,SPY,17.556713706159734,241.55726602534855,4240.95176324971,1.0,2.120475881624855,0.6,621.6581129480006,,,,
2018-11-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 621.6319003003232, 'IEF': 1204.3230624129492}",,,,,,,250270.4795383876,0.08778356853053992,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.4000099797178656, 'SPY': 0.5999896695273482}"
2018-12-03,traditional_60_40_ief,FILL,SELL,SPY,-4.588568813158304,249.2770797576099,1143.825034010944,1.0,0.571912517005472,0.6,617.0433314871649,,,,
2018-12-03,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,13.548172836878964,84.19606293232584,1140.7028127918888,1.0,0.5703514063959445,0.4,1217.9093606048127,,,,
2018-12-03,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 617.0433314871649, 'IEF': 1217.8712352498283}",,,,,,,256354.79066445545,0.06774086418408842,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.3999923812649915, 'SPY': 0.6000073544884773}"
2019-01-02,traditional_60_40_ief,FILL,SELL,IEF,-104.70585551114027,86.75782857200394,9084.052662920521,1.0,4.542026331460261,0.4,1113.165379738688,,,,
2019-01-02,traditional_60_40_ief,PARTIAL_FILL,BUY,SPY,41.231031613951586,220.0487217817502,9072.83580439298,1.0,4.53641790219649,0.6,658.3256453776067,,,,
2019-01-02,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 658.2743631011165, 'IEF': 1113.165379738688}",,,,,,,241428.44952491322,0.2061551580682135,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.40001835482811654, 'SPY': 0.5999807912743479}"
2019-02-01,traditional_60_40_ief,FILL,SELL,SPY,-22.666198514123266,241.67070360013417,5477.756142848486,1.0,2.7388780714242427,0.6,635.6081645869932,,,,
2019-02-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,62.822439572023974,87.0735720849486,5470.174220626956,1.0,2.735087110313478,0.4,1176.0772618039175,,,,
2019-02-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 635.6081645869932, 'IEF': 1175.987819310712}",,,,,,,256005.64661769918,0.3141121978596857,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.399981256306764, 'SPY': 0.6000175167195266}"
2019-03-01,traditional_60_40_ief,FILL,SELL,SPY,-10.592284758001028,250.8759750305505,2657.3497664647466,1.0,1.3286748832323734,0.6,625.0158798289922,,,,
2019-03-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,30.622581310961674,86.63070026992405,2652.8556630412986,1.0,1.3264278315206492,0.4,1206.6659030660308,,,,
2019-03-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 625.0158798289922, 'IEF': 1206.6104006216738}",,,,,,,261331.12533341156,0.15311290655472476,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.3999887262776997, 'SPY': 0.6000106878261259}"
2019-04-01,traditional_60_40_ief,FILL,SELL,IEF,-3.626626559684155,88.78291904781025,321.9824922650769,1.0,0.16099124613253846,0.4,1202.9837740619896,,,,
2019-04-01,traditional_60_40_ief,PARTIAL_FILL,BUY,SPY,1.2501861597826511,255.80866998313059,319.80845876531754,1.0,0.15990422938265877,0.6,626.275163203527,,,,
2019-04-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 626.2660659887748, 'IEF': 1202.9837740619896}",,,,,,,267008.70667546167,0.006250930798898935,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.4000034768835885, 'SPY': 0.5999964997054491}"
2019-05-01,traditional_60_40_ief,FILL,SELL,SPY,-8.942038070936292,264.8118402899683,2367.9575575075974,1.0,1.1839787787537988,0.6,617.3240279178385,,,,
2019-05-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,26.667964372290644,88.62561553122556,2363.4647574590517,1.0,1.181732378729526,0.4,1229.7025031139096,,,,
2019-05-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 617.3240279178385, 'IEF': 1229.6517384342803}",,,,,,,272453.4874357401,0.1333398218612274,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.39998989637995724, 'SPY': 0.60000961421606}"
2019-06-03,traditional_60_40_ief,FILL,SELL,IEF,-69.99973135095706,91.47082246350742,6402.932998896607,1.0,3.2014664994483035,0.4,1159.6520070833233,,,,
2019-06-03,traditional_60_40_ief,PARTIAL_FILL,BUY,SPY,25.849931693155753,247.3715764238145,6394.538353383863,1.0,3.1972691766919312,0.6,643.2084340055786,,,,
2019-06-03,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 643.1739596109943, 'IEF': 1159.6520070833233}",,,,,,,265177.40841274563,0.12924965846468695,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.40001266885550535, 'SPY': 0.5999868437362376}"
2019-07-01,traditional_60_40_ief,FILL,SELL,SPY,-17.203494294183997,267.8695161656501,4608.29169294159,1.0,2.3041458464707945,0.6,625.9704653168103,,,,
2019-07-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,49.78873624374514,92.42184913090021,4601.567069537597,1.0,2.300783534768798,0.4,1209.514901906743,,,,
2019-07-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 625.9704653168103, 'IEF': 1209.4407433270685}",,,,,,,279457.4045346202,0.2489436812184067,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.39998492828874244, 'SPY': 0.6000141809004321}"
2019-08-01,traditional_60_40_ief,FILL,SELL,SPY,-0.3017290876740617,268.70014633011544,81.07465001007262,1.0,0.04053732500503631,0.6,625.6687362291362,,,,
2019-08-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,0.8556941984489397,92.60219183414738,79.23915831613569,1.0,0.03961957915806784,0.4,1210.3189470939608,,,,
2019-08-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 625.6687362291362, 'IEF': 1210.2964375255174}",,,,,,,280193.38814134145,0.004278470992232997,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.39999553032774343, 'SPY': 0.6000044544025493}"
2019-09-03,traditional_60_40_ief,FILL,SELL,IEF,-43.43401346781229,96.1683981690265,4176.979501251432,1.0,2.0884897506257163,0.4,1166.862424057705,,,,
2019-09-03,traditional_60_40_ief,PARTIAL_FILL,BUY,SPY,15.897410918839544,262.35281071811187,4170.730437698356,1.0,2.085365218849178,0.6,641.5899827684401,,,,
2019-09-03,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 641.5661471479758, 'IEF': 1166.862424057705}",,,,,,,280532.0516581726,0.07948705459421035,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.40000880306536524, 'SPY': 0.5999909135907028}"
2019-10-01,traditional_60_40_ief,FILL,SELL,SPY,-11.39283139113445,270.06794415591315,3076.838551918633,1.0,1.5384192759593167,0.6,630.1733157568414,,,,
2019-10-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,32.47090017466706,94.5979756631631,3071.6814244841526,1.0,1.535840712242076,0.4,1199.3886807498068,,,,
2019-10-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 630.1733157568414, 'IEF': 1199.3333242323722}",,,,,,,283644.27882062056,0.16235450087333447,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.3999886939003067, 'SPY': 0.6000107337119774}"
2019-11-01,traditional_60_40_ief,FILL,SELL,SPY,-4.8512368504655115,276.5807027657832,1341.758497385016,1.0,0.670879248692508,0.6,625.3220789063759,,,,
2019-11-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,14.086767954235212,95.01897724191393,1338.510283655598,1.0,0.669255141827799,0.4,1213.45598573471,,,,
2019-11-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 625.3220789063759, 'IEF': 1213.4200921866075}",,,,,,,288250.0265970861,0.07043383977111262,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.3999928030727401, 'SPY': 0.600006952577448}"
2019-12-02,traditional_60_40_ief,FILL,SELL,SPY,-10.182521558354551,285.3518958206147,2905.6018309107512,1.0,1.4528009154553756,0.6,615.1395573480213,,,,
2019-12-02,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,30.843094332038977,94.0442262266753,2900.6149408929605,1.0,1.4503074704464802,0.4,1244.316962535107,,,,
2019-12-02,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 615.1395573480213, 'IEF': 1244.2631865186465}",,,,,,,292547.16169746674,0.15421547165942684,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.3999894168157871, 'SPY': 0.6000100560368267}"
2020-01-02,traditional_60_40_ief,FILL,SELL,SPY,-8.037191786409721,294.9129966046256,2370.272314016175,1.0,1.1851361570080876,0.6,607.1023655616116,,,,
2020-01-02,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,25.162951486662475,94.02444755025313,2365.93261226726,1.0,1.1829663061336302,0.4,1269.4739332047245,,,,
