date,net_return,nav,cash,equity_net
2010-06-29,-0.01660011493213287,114238.96091111394,0.22812036150935455,1.1491197169022147
2010-06-30,-0.004956213260794429,113672.7682581469,0.22812036150935455,1.1434244345230635
2010-07-01,-0.0028724986974633104,113346.24337938832,0.1255801974152746,1.1401399493242483
2010-07-02,-0.003979831370342302,112895.14444427658,0.1255801974152746,1.1356023845873473
2010-07-06,0.004893246894176917,113447.5682591962,0.1255801974152746,1.1411591674287491
2010-07-07,0.017615858370782833,115446.0445541599,0.1255801974152746,1.1612616657006944
2010-07-08,0.005062328522228654,116030.47035828492,0.1255801974152746,1.1671403537527418
2010-07-09,0.0035305146894593076,116440.11763830972,0.1255801974152746,1.1712609599163268
2010-07-12,0.001051645690876457,116562.57138626919,0.1255801974152746,1.1724927114577146
2010-07-13,0.007322292868345848,117416.07667144694,0.1255801974152746,1.181078046477009
2010-07-14,0.0018500758946220497,117633.30532453788,0.1255801974152746,1.1832631305004635
2010-07-15,0.002152793088410876,117886.54549120748,0.1255801974152746,1.1858104511895764
2010-07-16,-0.014709837343522714,116152.45358204203,0.1255801974152746,1.1683673723323285
2010-07-19,0.0025602161181819127,116449.82896586915,0.1255801974152746,1.1713586453109315
2010-07-20,0.0071629975145199865,117283.95880131796,0.1255801974152746,1.1797490843759053
2010-07-21,-0.005468512410114368,116642.59001710561,0.1255801974152746,1.1732976118671745
2010-07-22,0.011378172218961646,117969.76949438598,0.1255801974152746,1.1866475941590957
2010-07-23,0.004070884628510463,118450.01081564961,0.1255801974152746,1.1914782996096172
2010-07-26,0.0062962871293219536,119195.80609421623,0.1255801974152746,1.1989801890923155
2010-07-27,-0.001374196960465146,119032.00757978136,0.1255801974152746,1.1973325541608069
2010-07-28,-0.0023574043812498724,118751.40100360382,0.1255801974152746,1.1945099571518152
2010-07-29,-0.0022032551672565015,118489.76136572368,0.1255801974152746,1.191878146916381
2010-07-30,0.0021393592937972716,118743.25353792126,0.1255801974152746,1.1944280025070606
2010-08-02,0.012495397644250117,120226.9977084496,0.16082480549812317,1.2093528553558137
2010-08-03,-0.0010101045184777169,120105.5558748213,0.16082480549812317,1.2081312825721848
2010-08-04,0.002341502012132901,120386.78327557053,0.16082480549812317,1.2109601244012484
2010-08-05,0.00127110016903198,120539.80693614132,0.16082480549812317,1.2124993760200657
2010-08-06,0.00016498264501696447,120559.69391231949,0.16082480549812317,1.212699417374203
2010-08-09,0.0031100153097798344,120934.63640612917,0.16082480549812317,1.2164709311283979
2010-08-10,-0.0012104398878352018,120788.25229840234,0.16082480549812317,1.2149984661909679
2010-08-11,-0.014084226077542117,119087.04324552044,0.16082480549812317,1.1978861531092675
2010-08-12,-0.004659633641739935,118532.14125251828,0.16082480549812317,1.1923044424912652
2010-08-13,3.947945199689329e-05,118536.82083649896,0.16082480549812317,1.1923515140172682
2010-08-16,0.0027245040489205508,118859.77488481416,0.16082480549812317,1.1956000805449447
2010-08-17,0.005076356933769954,119463.14952719703,0.16082480549812317,1.201669373303835
2010-08-18,0.0006555239678924796,119541.46048499204,0.16082480549812317,1.2024570963795183
2010-08-19,-0.00841087992741052,118536.01161450549,0.16082480549812317,1.1923433741240075
2010-08-20,-0.003244584120392413,118151.41155352641,0.16082480549812317,1.1884747157462694
2010-08-23,-0.0016765184160173474,117953.32853617848,0.16082480549812317,1.18648221599835
